Subject,Sequence,Position,BestFitModel,Source,ValueBin,StopResponse
52,15,7,Cost-to-sample,Winning model,1,0.386586368877057
52,16,1,Cost-to-sample,Winning model,7,0.184142609384429
52,16,2,Cost-to-sample,Winning model,4,0.163945143768155
52,16,3,Cost-to-sample,Winning model,7,0.289401038031138
52,17,1,Cost-to-sample,Winning model,8,0.174638874223252
52,18,1,Cost-to-sample,Winning model,1,0.108294564151988
52,18,2,Cost-to-sample,Winning model,8,0.20842911519831
52,18,3,Cost-to-sample,Winning model,5,0.235111542349831
52,18,4,Cost-to-sample,Winning model,6,0.294200797635893
52,18,5,Cost-to-sample,Winning model,7,0.363093201877702
52,18,6,Cost-to-sample,Winning model,1,0.297448119235611
52,18,7,Cost-to-sample,Winning model,5,0.474060810030399
52,19,1,Cost-to-sample,Winning model,2,0.114960492890488
52,19,2,Cost-to-sample,Winning model,4,0.180868264112917
52,19,3,Cost-to-sample,Winning model,3,0.19261566231171
52,19,4,Cost-to-sample,Winning model,2,0.239312387263539
52,19,5,Cost-to-sample,Winning model,4,0.372684545038881
52,19,6,Cost-to-sample,Winning model,4,0.468075888483452
52,19,7,Cost-to-sample,Winning model,5,0.591666495790654
52,20,1,Cost-to-sample,Winning model,3,0.132370896125941
52,20,2,Cost-to-sample,Winning model,7,0.231203729559069
52,21,1,Cost-to-sample,Winning model,5,0.158405648628491
52,21,2,Cost-to-sample,Winning model,1,0.125293760512989
52,21,3,Cost-to-sample,Winning model,6,0.261245078500017
52,21,4,Cost-to-sample,Winning model,7,0.320288592823108
52,21,5,Cost-to-sample,Winning model,5,0.354297918595125
52,21,6,Cost-to-sample,Winning model,2,0.320616390344277
52,21,7,Cost-to-sample,Winning model,5,0.505508892993748
52,22,1,Cost-to-sample,Winning model,3,0.124980503258795
52,22,2,Cost-to-sample,Winning model,5,0.217348169883062
52,23,1,Cost-to-sample,Winning model,4,0.155716987427068
52,23,2,Cost-to-sample,Winning model,2,0.158830246365474
52,23,3,Cost-to-sample,Winning model,4,0.261197644630214
52,23,4,Cost-to-sample,Winning model,1,0.153281956956194
52,23,5,Cost-to-sample,Winning model,2,0.321708629773558
52,24,1,Cost-to-sample,Winning model,7,0.174702445309251
52,24,2,Cost-to-sample,Winning model,1,0.115820445984527
52,24,3,Cost-to-sample,Winning model,2,0.158316112491026
52,25,1,Cost-to-sample,Winning model,7,0.161127393787049
52,25,2,Cost-to-sample,Winning model,7,0.218136503748015
52,25,3,Cost-to-sample,Winning model,6,0.205757805098258
52,26,1,Cost-to-sample,Winning model,4,0.154558193234511
52,26,2,Cost-to-sample,Winning model,1,0.109854198491439
52,26,3,Cost-to-sample,Winning model,6,0.25098744416712
52,26,4,Cost-to-sample,Winning model,7,0.311063340385483
52,26,5,Cost-to-sample,Winning model,7,0.376282761448376
52,27,1,Cost-to-sample,Winning model,4,0.149961317751511
52,27,2,Cost-to-sample,Winning model,4,0.200841661229629
52,28,1,Cost-to-sample,Winning model,1,0.113859335364959
52,28,2,Cost-to-sample,Winning model,7,0.216579568895658
52,28,3,Cost-to-sample,Winning model,5,0.247654187003626
52,28,4,Cost-to-sample,Winning model,2,0.251242845669149
52,28,5,Cost-to-sample,Winning model,6,0.396152701282585
52,28,6,Cost-to-sample,Winning model,2,0.364365630912235
52,28,7,Cost-to-sample,Winning model,6,0.48037940329859
52,29,1,Cost-to-sample,Winning model,5,0.168918557221789
52,29,2,Cost-to-sample,Winning model,8,0.239585342363
52,29,3,Cost-to-sample,Winning model,8,0.26240345959859
52,30,1,Cost-to-sample,Winning model,2,0.140588985232839
52,30,2,Cost-to-sample,Winning model,1,0.122324464481767
52,30,3,Cost-to-sample,Winning model,4,0.26030286337693
52,30,4,Cost-to-sample,Winning model,2,0.232457770553455
52,30,5,Cost-to-sample,Winning model,3,0.383274086154719
52,30,6,Cost-to-sample,Winning model,3,0.398902687007501
52,30,7,Cost-to-sample,Winning model,5,0.533797826267283
52,31,1,Cost-to-sample,Winning model,2,0.115183663654156
52,31,2,Cost-to-sample,Winning model,1,0.11548137603383
52,31,3,Cost-to-sample,Winning model,2,0.230756389522602
52,31,4,Cost-to-sample,Winning model,7,0.357021099783935
52,32,1,Cost-to-sample,Winning model,1,0.0930510807165384
52,32,2,Cost-to-sample,Winning model,2,0.198377326639735
52,32,3,Cost-to-sample,Winning model,6,0.263310035088949
52,32,4,Cost-to-sample,Winning model,1,0.138610724364687
52,33,1,Cost-to-sample,Winning model,2,0.120755745139323
52,33,2,Cost-to-sample,Winning model,5,0.20862903695391
52,33,3,Cost-to-sample,Winning model,1,0.117976547279983
52,33,4,Cost-to-sample,Winning model,8,0.336809907327263
52,33,5,Cost-to-sample,Winning model,1,0.237010489563506
52,34,1,Cost-to-sample,Winning model,7,0.160194387022849
52,34,2,Cost-to-sample,Winning model,4,0.17500001948302
52,34,3,Cost-to-sample,Winning model,6,0.234188829161745
52,35,1,Cost-to-sample,Winning model,8,0.157878692632213
52,35,2,Cost-to-sample,Winning model,7,0.179472593232092
52,36,1,Cost-to-sample,Winning model,4,0.1400025204021
52,36,2,Cost-to-sample,Winning model,8,0.228448132340636
52,37,1,Cost-to-sample,Winning model,4,0.15133295597157
52,38,1,Cost-to-sample,Winning model,7,0.176655297146685
52,39,1,Cost-to-sample,Winning model,3,0.142175813420479
52,40,1,Cost-to-sample,Winning model,4,0.139428711734016
53,1,1,Biased-prior,Winning model,1,0.00488878905495965
53,1,2,Biased-prior,Winning model,5,0.0876713334085967
53,1,3,Biased-prior,Winning model,2,0.0522032558264993
53,1,4,Biased-prior,Winning model,5,0.134901662715607
53,1,5,Biased-prior,Winning model,4,0.107477983356381
53,1,6,Biased-prior,Winning model,4,0.17929298455971
53,1,7,Biased-prior,Winning model,3,0.152804639521461
53,2,1,Biased-prior,Winning model,5,0.0243399872037872
53,2,2,Biased-prior,Winning model,6,0.11166281105174
53,2,3,Biased-prior,Winning model,5,0.022619983291006
53,2,4,Biased-prior,Winning model,7,0.24017021037011
53,3,1,Biased-prior,Winning model,5,0.0185550947000158
53,3,2,Biased-prior,Winning model,4,0.017449183585218
53,3,3,Biased-prior,Winning model,4,0.095037265395047
53,3,4,Biased-prior,Winning model,1,0.00297086378697884
53,3,5,Biased-prior,Winning model,2,0.0583257025292939
53,3,6,Biased-prior,Winning model,4,0.405457250727487
53,3,7,Biased-prior,Winning model,2,0.0620550840124162
53,4,1,Biased-prior,Winning model,2,0.00982281685088317
53,4,2,Biased-prior,Winning model,7,0.05371458487917
53,4,3,Biased-prior,Winning model,6,0.0371528127017712
53,4,4,Biased-prior,Winning model,5,0.030151498940916
53,4,5,Biased-prior,Winning model,1,0.00574875865992177
53,4,6,Biased-prior,Winning model,6,0.32930354453744
53,4,7,Biased-prior,Winning model,1,0.0062200166670605
53,5,1,Biased-prior,Winning model,6,0.0281557156538611
53,5,2,Biased-prior,Winning model,1,0.00774059089811579
53,5,3,Biased-prior,Winning model,8,0.203560231156969
53,6,1,Biased-prior,Winning model,3,0.0142428120554769
53,6,2,Biased-prior,Winning model,6,0.058228678450714
53,6,3,Biased-prior,Winning model,2,0.009380642073694
53,6,4,Biased-prior,Winning model,6,0.199286738654896
53,6,5,Biased-prior,Winning model,3,0.0530109189554146
53,6,6,Biased-prior,Winning model,4,0.116871040529797
53,6,7,Biased-prior,Winning model,7,0.66056012877016
53,7,1,Biased-prior,Winning model,1,0.00997565081792152
53,7,2,Biased-prior,Winning model,5,0.0179333538097599
53,7,3,Biased-prior,Winning model,2,0.0129790571711177
53,7,4,Biased-prior,Winning model,7,0.0685327151095047
53,7,5,Biased-prior,Winning model,2,0.0135746696610605
53,7,6,Biased-prior,Winning model,2,0.00730597989265083
53,7,7,Biased-prior,Winning model,8,0.826145149813091
53,8,1,Biased-prior,Winning model,2,0.0126996734012473
53,8,2,Biased-prior,Winning model,3,0.0535958731504215
53,8,3,Biased-prior,Winning model,7,0.135692453759798
53,8,4,Biased-prior,Winning model,3,0.082788532849448
53,8,5,Biased-prior,Winning model,6,0.134280133506274
53,8,6,Biased-prior,Winning model,1,0.00508531794549698
53,8,7,Biased-prior,Winning model,5,0.265426540231341
53,9,1,Biased-prior,Winning model,7,0.00710084076876464
53,9,2,Biased-prior,Winning model,2,0.0045880117071848
53,9,3,Biased-prior,Winning model,5,0.0100477050818765
53,9,4,Biased-prior,Winning model,1,0.00345760453403176
53,9,5,Biased-prior,Winning model,1,0.00442051186778281
53,9,6,Biased-prior,Winning model,8,0.513950404496108
53,10,1,Biased-prior,Winning model,8,0.0206835166724948
53,10,2,Biased-prior,Winning model,3,0.0112740420721163
53,10,3,Biased-prior,Winning model,6,0.0299551054796345
53,10,4,Biased-prior,Winning model,6,0.053689497049149
53,11,1,Biased-prior,Winning model,5,0.0121818119241117
53,11,2,Biased-prior,Winning model,4,0.0349970588168994
53,11,3,Biased-prior,Winning model,5,0.103103516341693
53,11,4,Biased-prior,Winning model,3,0.00755336622234249
53,11,5,Biased-prior,Winning model,6,0.292233760624616
53,12,1,Biased-prior,Winning model,5,0.0285615949637
53,12,2,Biased-prior,Winning model,2,0.0178242007767211
53,12,3,Biased-prior,Winning model,6,0.139573708922559
53,12,4,Biased-prior,Winning model,4,0.0578147008458245
53,12,5,Biased-prior,Winning model,8,0.298342602026725
53,12,6,Biased-prior,Winning model,3,0.0458850963907623
53,12,7,Biased-prior,Winning model,6,0.363741764790111
53,13,1,Biased-prior,Winning model,5,0.0278053287599715
53,13,2,Biased-prior,Winning model,7,0.0697833440521144
53,13,3,Biased-prior,Winning model,5,0.0582699718558641
53,13,4,Biased-prior,Winning model,2,0.0144102579606288
53,13,5,Biased-prior,Winning model,4,0.0422986807822583
53,13,6,Biased-prior,Winning model,8,0.357346213321079
53,13,7,Biased-prior,Winning model,4,0.0862101187909117
53,14,1,Biased-prior,Winning model,2,0.00902968866684846
53,14,2,Biased-prior,Winning model,4,0.0590688023055625
53,14,3,Biased-prior,Winning model,1,0.00388827323176293
53,14,4,Biased-prior,Winning model,1,0.0242631674107235
53,14,5,Biased-prior,Winning model,4,0.302567635858932
53,15,1,Biased-prior,Winning model,5,0.0107459725348992
53,15,2,Biased-prior,Winning model,7,0.0441247086576089
53,15,3,Biased-prior,Winning model,1,0.00474338063235062
53,15,4,Biased-prior,Winning model,4,0.0209107874214835
53,15,5,Biased-prior,Winning model,1,0.00378519104185818
53,15,6,Biased-prior,Winning model,5,0.248674449097256
53,15,7,Biased-prior,Winning model,2,0.0679036399502609
53,16,1,Biased-prior,Winning model,7,0.0241243854514922
53,16,2,Biased-prior,Winning model,6,0.0188953107214229
53,16,3,Biased-prior,Winning model,2,0.00951067393819648
53,16,4,Biased-prior,Winning model,8,0.299574392886706
53,17,1,Biased-prior,Winning model,8,0.012110494489625
53,17,2,Biased-prior,Winning model,4,0.00707690956815027
53,17,3,Biased-prior,Winning model,7,0.075410266112791
53,18,1,Biased-prior,Winning model,2,0.0210422211233574
53,18,2,Biased-prior,Winning model,5,0.0619376312615295
53,18,3,Biased-prior,Winning model,1,0.0102244309971621
53,18,4,Biased-prior,Winning model,3,0.0632010573491149
53,18,5,Biased-prior,Winning model,3,0.0749173446613633
53,19,1,Biased-prior,Winning model,7,0.0133047006427498
53,19,2,Biased-prior,Winning model,4,0.00996173016195862
53,19,3,Biased-prior,Winning model,8,0.0437107834156524
53,20,1,Biased-prior,Winning model,6,0.020380147520903
53,20,2,Biased-prior,Winning model,8,0.0613888261586944
53,20,3,Biased-prior,Winning model,3,0.0115539435913975
53,20,4,Biased-prior,Winning model,4,0.0313217763406725
53,20,5,Biased-prior,Winning model,6,0.157728551230004
53,20,6,Biased-prior,Winning model,1,0.00618767265752768
53,20,7,Biased-prior,Winning model,2,0.0539226745805252
53,21,1,Biased-prior,Winning model,7,0.0103628062130693
53,21,2,Biased-prior,Winning model,6,0.0095953779389707
53,21,3,Biased-prior,Winning model,6,0.0444246859561265
53,21,4,Biased-prior,Winning model,7,0.326019861190302
53,22,1,Biased-prior,Winning model,8,0.0122605024912796
53,22,2,Biased-prior,Winning model,2,0.00686903616052145
53,22,3,Biased-prior,Winning model,7,0.0542296213217969
53,22,4,Biased-prior,Winning model,1,0.00464945933686752
53,22,5,Biased-prior,Winning model,2,0.0157393671414332
53,22,6,Biased-prior,Winning model,5,0.0506067860942312
53,22,7,Biased-prior,Winning model,4,0.09869532527441
53,23,1,Biased-prior,Winning model,8,0.0144328120706529
53,23,2,Biased-prior,Winning model,1,0.00789967388996061
53,23,3,Biased-prior,Winning model,6,0.0270693858767924
53,23,4,Biased-prior,Winning model,5,0.0183844800673626
53,23,5,Biased-prior,Winning model,1,0.00799338482418848
53,23,6,Biased-prior,Winning model,3,0.0281359973316702
53,23,7,Biased-prior,Winning model,3,0.113388430929825
53,24,1,Biased-prior,Winning model,7,0.0280237195144212
53,24,2,Biased-prior,Winning model,4,0.0156781465040243
53,24,3,Biased-prior,Winning model,7,0.218579842150892
53,24,4,Biased-prior,Winning model,8,0.340248840346398
53,24,5,Biased-prior,Winning model,3,0.00669045767181863
53,24,6,Biased-prior,Winning model,8,0.528562658893839
53,25,1,Biased-prior,Winning model,4,0.0129862465242179
53,25,2,Biased-prior,Winning model,7,0.120878533971868
53,25,3,Biased-prior,Winning model,4,0.0670288507108308
53,25,4,Biased-prior,Winning model,1,0.00445495398860481
53,25,5,Biased-prior,Winning model,4,0.265943006763431
53,25,6,Biased-prior,Winning model,1,0.00629810479239242
53,25,7,Biased-prior,Winning model,3,0.17719076944253
53,26,1,Biased-prior,Winning model,4,0.01337646514671
53,26,2,Biased-prior,Winning model,4,0.0128553150205892
53,26,3,Biased-prior,Winning model,8,0.0220660772177683
53,26,4,Biased-prior,Winning model,8,0.0465294765105562
53,27,1,Biased-prior,Winning model,1,0.00371156988671666
53,27,2,Biased-prior,Winning model,2,0.00718187713820539
53,27,3,Biased-prior,Winning model,8,0.0990015750373731
53,27,4,Biased-prior,Winning model,6,0.0365651958462218
53,27,5,Biased-prior,Winning model,3,0.0115947596834793
53,27,6,Biased-prior,Winning model,8,0.623498473316002
53,28,1,Biased-prior,Winning model,4,0.0180193136918129
53,28,2,Biased-prior,Winning model,1,0.00695557694958724
53,28,3,Biased-prior,Winning model,6,0.179940964340659
53,28,4,Biased-prior,Winning model,4,0.158354447983981
53,28,5,Biased-prior,Winning model,8,0.257220345347895
53,28,6,Biased-prior,Winning model,4,0.167785533163033
53,28,7,Biased-prior,Winning model,1,0.0178003307897794
53,29,1,Biased-prior,Winning model,4,0.00911015229436269
53,29,2,Biased-prior,Winning model,4,0.022276930861045
53,29,3,Biased-prior,Winning model,2,0.00628774931721809
53,29,4,Biased-prior,Winning model,2,0.00509497497023459
53,29,5,Biased-prior,Winning model,8,0.301773005333211
53,30,1,Biased-prior,Winning model,2,0.00359984267788423
53,30,2,Biased-prior,Winning model,4,0.0233766796630706
53,30,3,Biased-prior,Winning model,7,0.164179175988479
53,30,4,Biased-prior,Winning model,7,0.262317960070466
53,30,5,Biased-prior,Winning model,6,0.0960541988731304
53,30,6,Biased-prior,Winning model,5,0.0778174109282873
53,30,7,Biased-prior,Winning model,6,0.57493010199743
53,31,1,Biased-prior,Winning model,2,0.0109521243622743
53,31,2,Biased-prior,Winning model,3,0.0284182669120826
53,31,3,Biased-prior,Winning model,2,0.00829375024532148
53,31,4,Biased-prior,Winning model,6,0.0868683517351842
53,31,5,Biased-prior,Winning model,1,0.00382205881759489
53,31,6,Biased-prior,Winning model,2,0.0195416136845815
53,31,7,Biased-prior,Winning model,8,0.723164928317446
53,32,1,Biased-prior,Winning model,3,0.0172885545359434
53,32,2,Biased-prior,Winning model,3,0.0190421870782006
53,32,3,Biased-prior,Winning model,5,0.0323859400765307
53,32,4,Biased-prior,Winning model,6,0.0659020543321999
53,32,5,Biased-prior,Winning model,4,0.0167146575320584
53,32,6,Biased-prior,Winning model,3,0.0109965815646788
53,32,7,Biased-prior,Winning model,7,0.616938399367259
53,33,1,Biased-prior,Winning model,7,0.0117932522208373
53,33,2,Biased-prior,Winning model,4,0.00590469978894965
53,33,3,Biased-prior,Winning model,7,0.0604368865860142
53,33,4,Biased-prior,Winning model,6,0.0373477510003091
53,33,5,Biased-prior,Winning model,7,0.495399910052858
53,33,6,Biased-prior,Winning model,1,0.00291545724748132
53,33,7,Biased-prior,Winning model,7,0.814453576261122
53,34,1,Biased-prior,Winning model,4,0.0145074314266738
53,34,2,Biased-prior,Winning model,3,0.0106525702806955
53,34,3,Biased-prior,Winning model,2,0.0244543024923528
53,34,4,Biased-prior,Winning model,1,0.00639851854872669
53,34,5,Biased-prior,Winning model,7,0.203931464220561
53,35,1,Biased-prior,Winning model,4,0.00964634644589549
53,35,2,Biased-prior,Winning model,1,0.00353647091740988
53,35,3,Biased-prior,Winning model,6,0.261900103943963
53,35,4,Biased-prior,Winning model,5,0.238823186735325
53,35,5,Biased-prior,Winning model,4,0.218860380988166
53,35,6,Biased-prior,Winning model,4,0.336703039201576
53,35,7,Biased-prior,Winning model,1,0.00306527410804449
53,36,1,Biased-prior,Winning model,7,0.0188723069806056
53,36,2,Biased-prior,Winning model,6,0.0161233977728938
53,36,3,Biased-prior,Winning model,2,0.0113112159180289
53,36,4,Biased-prior,Winning model,6,0.0487988979815104
53,37,1,Biased-prior,Winning model,6,0.0135918708770554
53,37,2,Biased-prior,Winning model,2,0.00826084604971521
53,37,3,Biased-prior,Winning model,6,0.0866959838306521
53,37,4,Biased-prior,Winning model,7,0.214827475159507
53,37,5,Biased-prior,Winning model,5,0.0451304808336535
53,37,6,Biased-prior,Winning model,3,0.0183060105777794
53,37,7,Biased-prior,Winning model,2,0.0086113325208341
53,38,1,Biased-prior,Winning model,8,0.0539276319329566
53,38,2,Biased-prior,Winning model,1,0.0148238759983052
53,38,3,Biased-prior,Winning model,1,0.00773965637843353
53,38,4,Biased-prior,Winning model,3,0.13467592589521
53,38,5,Biased-prior,Winning model,3,0.12905632613284
53,38,6,Biased-prior,Winning model,4,0.12891970561675
53,38,7,Biased-prior,Winning model,3,0.198401304966372
53,39,1,Biased-prior,Winning model,8,0.0431959482497999
53,39,2,Biased-prior,Winning model,1,0.0108540260136756
53,39,3,Biased-prior,Winning model,4,0.0717963506159009
53,39,4,Biased-prior,Winning model,5,0.12817323359681
53,39,5,Biased-prior,Winning model,6,0.230681984373004
53,39,6,Biased-prior,Winning model,7,0.337036135109113
53,40,1,Biased-prior,Winning model,7,0.0196757589877809
53,40,2,Biased-prior,Winning model,3,0.00971166286514302
53,40,3,Biased-prior,Winning model,8,0.112724830511237
53,40,4,Biased-prior,Winning model,3,0.0301505883033817
53,40,5,Biased-prior,Winning model,8,0.326188117229001
54,1,1,Biased-prior,Winning model,8,0.316485682048319
